student_id,item_id,skill_id,difficulty,time_spent_ms,attempts,used_hint,n_hints,fast_response,correct,tab_blur_count,idle_ms,erratic_clicks,error_type,will_mistake_next,focus_score,consecutive_errors,excessive_time
116,3476,16,4,4190,1,0,0,0,0,1,115,1,conceptual,1,0.3,1,0
116,3477,12,3,3463,1,0,0,0,1,3,60,3,procedimiento,1,0.39,0,0
116,3478,3,2,2491,1,0,0,0,0,0,710,0,conceptual,1,0.29,1,0
116,3479,8,2,2286,1,0,0,0,0,1,7,2,consigna,1,0.18,2,0
116,3480,2,3,2558,3,0,0,0,0,2,220,3,inatencion,1,0.15,3,0
117,3481,17,4,5669,1,0,0,0,0,0,0,0,inatencion,0,0.63,1,0
117,3482,16,3,4515,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
117,3483,12,1,2670,1,0,0,0,0,0,0,0,procedimiento,0,0.62,1,0
117,3484,8,3,3269,1,0,0,0,0,0,0,0,consigna,1,0.51,2,0
117,3485,4,4,5763,1,1,0,0,1,0,0,0,procedimiento,0,0.7,0,0
117,3486,8,1,2522,1,1,0,0,1,0,0,0,procedimiento,0,0.7,0,0
117,3487,18,2,3777,1,0,0,0,0,0,0,0,procedimiento,0,0.59,1,0
117,3488,10,1,2546,1,0,0,0,1,0,0,0,procedimiento,0,0.68,0,0
117,3489,10,3,4264,1,0,0,0,1,0,0,0,procedimiento,0,0.67,0,0
117,3490,12,1,2154,1,0,0,0,0,0,0,0,procedimiento,0,0.57,1,0
117,3491,3,4,5468,1,0,0,0,0,0,0,0,inatencion,1,0.46,2,0
117,3492,15,2,3473,1,0,0,0,1,0,0,0,procedimiento,0,0.65,0,0
117,3493,11,3,3304,3,1,0,0,0,0,0,0,inatencion,0,0.54,1,0
117,3494,1,1,1732,3,0,0,1,0,0,0,2,aleatorio,1,0.44,2,0
117,3495,19,3,4681,1,0,0,0,0,0,0,0,inatencion,1,0.33,3,0
117,3496,1,3,3826,2,1,0,0,0,0,0,0,aleatorio,1,0.22,4,0
117,3497,8,2,2743,1,0,0,0,0,0,0,0,inatencion,1,0.15,5,0
117,3498,16,1,1991,1,0,0,1,0,0,0,0,inatencion,1,0.15,6,0
117,3499,15,2,2372,1,0,0,0,1,0,0,0,procedimiento,0,0.6,0,0
117,3500,14,2,3514,1,0,0,0,0,0,0,0,inatencion,0,0.49,1,0
117,3501,3,1,2235,1,1,0,0,0,2,0,1,inatencion,1,0.39,2,0
117,3502,4,3,3547,3,0,0,0,0,0,0,1,inatencion,1,0.28,3,0
117,3503,2,3,3887,3,0,0,0,0,2,0,2,inatencion,1,0.17,4,0
117,3504,5,3,5191,1,0,0,0,1,2,0,0,procedimiento,0,0.56,0,0
117,3505,6,4,7197,3,0,0,0,0,2,0,0,conceptual,0,0.46,1,0
117,3506,1,3,4708,1,1,0,0,0,0,0,2,conceptual,1,0.35,2,0
117,3507,11,2,2981,1,0,0,0,1,3,0,0,procedimiento,0,0.54,0,0
117,3508,1,3,3695,2,0,0,0,0,0,0,0,consigna,0,0.44,1,0
117,3509,16,1,2435,2,0,0,0,0,2,0,1,inatencion,1,0.33,2,0
117,3510,5,2,3327,2,0,0,0,0,1,0,1,inatencion,1,0.22,3,0
118,3511,3,4,4761,1,1,0,0,1,0,0,0,procedimiento,0,0.82,0,0
118,3512,6,2,2837,1,0,0,0,0,0,0,0,inatencion,0,0.71,1,0
118,3513,14,4,6097,1,1,0,0,1,0,0,0,procedimiento,0,0.8,0,0
118,3514,5,2,4063,1,0,0,0,1,0,0,0,procedimiento,0,0.8,0,0
118,3515,12,1,2788,1,0,0,0,1,0,0,0,procedimiento,0,0.79,0,0
118,3516,4,2,2591,1,0,0,0,1,0,0,0,procedimiento,0,0.78,0,0
118,3517,10,3,3421,1,1,1,0,1,0,0,0,procedimiento,0,0.77,0,0
118,3518,16,4,4436,1,0,0,0,1,0,0,0,procedimiento,0,0.76,0,0
118,3519,18,1,2679,3,1,0,0,0,0,0,0,conceptual,0,0.65,1,0
118,3520,12,1,2055,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
118,3521,8,4,5909,1,0,0,0,1,0,0,0,procedimiento,0,0.74,0,0
118,3522,8,4,6009,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
118,3523,17,1,3019,1,0,0,0,1,0,0,0,procedimiento,0,0.72,0,0
118,3524,15,4,5123,1,0,0,0,1,0,0,0,procedimiento,0,0.71,0,0
118,3525,16,3,4011,1,0,0,0,1,0,0,0,procedimiento,0,0.71,0,0
118,3526,14,2,3311,1,0,0,0,1,0,0,0,procedimiento,0,0.7,0,0
118,3527,2,1,2189,1,0,0,0,1,0,0,0,procedimiento,0,0.69,0,0
118,3528,14,4,4827,1,1,0,0,1,0,0,0,procedimiento,0,0.68,0,0
118,3529,8,3,5480,1,0,0,0,1,0,0,0,procedimiento,0,0.67,0,0
118,3530,17,2,4109,1,1,0,0,0,0,0,0,procedimiento,0,0.56,1,0
118,3531,5,3,4080,2,0,0,0,0,0,0,1,inatencion,1,0.46,2,0
118,3532,1,2,4231,1,0,0,0,0,0,0,2,inatencion,1,0.35,3,0
118,3533,2,4,7103,1,0,0,0,1,0,0,0,procedimiento,0,0.64,0,0
118,3534,15,3,5246,1,1,2,0,0,0,0,0,consigna,0,0.53,1,0
118,3535,19,1,3475,1,0,0,0,0,0,0,1,conceptual,1,0.42,2,0
118,3536,2,2,5288,2,1,1,0,0,0,0,0,inatencion,1,0.31,3,0
118,3537,14,1,2293,1,0,0,0,1,0,0,0,procedimiento,0,0.61,0,0
118,3538,4,2,2683,1,0,0,0,1,0,0,0,procedimiento,0,0.6,0,0
118,3539,1,2,5204,1,1,0,0,1,1,0,0,procedimiento,0,0.59,0,0
118,3540,18,2,3477,1,1,1,0,1,4,0,0,procedimiento,0,0.58,0,0
119,3541,9,2,1548,1,0,0,1,1,0,0,0,procedimiento,0,0.93,0,0
119,3542,15,2,1601,1,1,2,1,1,0,0,0,procedimiento,0,0.92,0,0
119,3543,3,3,2116,2,1,1,0,0,0,0,0,consigna,0,0.81,1,0
119,3544,13,3,1905,2,1,0,1,0,0,0,0,aleatorio,1,0.7,2,0
119,3545,1,2,1605,2,0,0,1,0,0,0,0,aleatorio,1,0.4,3,0
119,3546,18,3,2761,1,0,0,0,1,0,0,0,procedimiento,0,0.88,0,0
119,3547,5,2,1479,1,0,0,1,1,0,0,0,procedimiento,0,0.88,0,0
119,3548,5,2,2526,1,0,0,0,1,0,0,0,procedimiento,0,0.87,0,0
119,3549,16,3,3049,1,0,0,0,1,0,0,0,procedimiento,0,0.86,0,0
119,3550,13,3,2653,1,1,0,0,1,0,0,0,procedimiento,0,0.85,0,0
119,3551,19,1,1706,1,0,0,1,1,0,0,0,procedimiento,0,0.84,0,0
119,3552,16,3,2798,1,1,0,0,1,0,0,0,procedimiento,0,0.83,0,0
119,3553,7,1,1636,1,0,0,1,1,0,0,0,procedimiento,0,0.82,0,0
119,3554,5,4,3638,1,1,0,0,0,0,0,0,inatencion,0,0.71,1,0
119,3555,5,1,1210,1,1,3,1,1,0,0,0,procedimiento,0,0.8,0,0
119,3556,19,2,2247,1,0,0,0,1,0,0,0,procedimiento,0,0.79,0,0
119,3557,6,3,2498,1,1,1,0,0,0,0,0,conceptual,0,0.68,1,0
119,3558,18,1,1777,1,1,0,1,1,0,0,0,procedimiento,0,0.77,0,0
119,3559,3,3,3043,1,0,0,0,1,0,0,0,procedimiento,0,0.76,0,0
119,3560,17,3,2111,2,0,0,0,0,0,0,0,procedimiento,0,0.65,1,0
119,3561,3,2,2117,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
119,3562,19,2,2532,1,0,0,0,1,0,0,0,procedimiento,0,0.74,0,0
119,3563,16,3,3275,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
119,3564,2,3,2989,1,0,0,0,1,0,0,0,procedimiento,0,0.72,0,0
119,3565,14,3,4190,1,1,0,0,1,0,0,0,procedimiento,0,0.71,0,0
119,3566,5,2,3050,2,1,0,0,0,0,0,0,inatencion,0,0.6,1,0
119,3567,18,2,2956,1,0,0,0,0,0,0,0,inatencion,1,0.49,2,0
119,3568,3,1,1923,1,0,0,1,1,0,0,0,procedimiento,0,0.68,0,0
119,3569,7,2,1970,1,0,0,1,1,0,0,0,procedimiento,0,0.67,0,0
119,3570,16,4,4376,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
120,3571,12,4,5252,1,1,1,0,1,0,0,0,procedimiento,0,0.74,0,0
120,3572,4,2,3526,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
120,3573,12,2,3112,1,0,0,0,1,0,0,0,procedimiento,0,0.72,0,0
120,3574,3,3,4985,1,1,0,0,0,0,0,0,inatencion,0,0.61,1,0
120,3575,1,1,2032,1,0,0,0,1,0,0,0,procedimiento,0,0.71,0,0
120,3576,1,4,5293,3,0,0,0,0,0,0,0,inatencion,0,0.6,1,0
120,3577,18,1,2699,1,0,0,0,1,0,0,0,procedimiento,0,0.69,0,0
120,3578,5,3,4667,2,1,0,0,0,0,0,0,inatencion,0,0.58,1,0
120,3579,10,3,3317,2,1,1,0,0,0,0,0,procedimiento,1,0.48,2,0
120,3580,2,2,2310,1,0,0,0,0,0,0,2,inatencion,1,0.37,3,0
120,3581,13,1,2129,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
120,3582,10,1,2290,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
120,3583,16,2,3651,1,0,0,0,1,0,0,0,procedimiento,0,0.65,0,0
120,3584,12,1,2069,1,0,0,0,1,0,0,0,procedimiento,0,0.64,0,0
120,3585,18,4,5385,1,0,0,0,0,0,0,0,inatencion,0,0.53,1,0
120,3586,6,3,2935,1,1,0,0,0,0,0,0,aleatorio,1,0.43,2,0
120,3587,3,2,3324,3,0,0,0,0,0,0,1,inatencion,1,0.32,3,0
120,3588,7,2,3183,1,1,0,0,1,0,0,0,procedimiento,0,0.61,0,0
120,3589,12,1,2702,1,0,0,0,1,0,0,0,procedimiento,0,0.6,0,0
120,3590,11,2,2472,1,0,0,0,0,0,0,0,consigna,0,0.5,1,0
120,3591,13,3,4595,3,0,0,0,0,2,0,0,inatencion,1,0.39,2,0
120,3592,3,2,4142,3,0,0,0,0,1,0,1,inatencion,1,0.28,3,0
120,3593,7,3,4743,1,1,0,0,1,2,0,0,procedimiento,0,0.57,0,0
120,3594,11,3,4459,2,0,0,0,0,2,0,0,conceptual,0,0.47,1,0
120,3595,17,2,4332,1,0,0,0,1,1,0,0,procedimiento,0,0.56,0,0
120,3596,1,4,6762,1,1,2,0,0,0,0,0,conceptual,0,0.45,1,0
120,3597,2,3,5007,2,1,0,0,0,3,0,1,conceptual,1,0.34,2,0
120,3598,12,2,3748,3,0,0,0,0,2,0,0,aleatorio,1,0.24,3,0
120,3599,2,3,4312,1,0,0,0,1,4,0,0,procedimiento,0,0.53,0,0
120,3600,9,4,6803,1,1,0,0,1,0,0,0,procedimiento,0,0.52,0,0
121,3601,11,3,4852,3,1,1,0,0,0,0,0,consigna,0,0.66,1,0
121,3602,1,3,4382,1,0,0,0,1,0,0,0,procedimiento,0,0.75,0,0
121,3603,11,3,4511,2,0,0,0,0,0,0,0,inatencion,0,0.65,1,0
121,3604,2,3,3549,1,1,0,0,1,0,0,0,procedimiento,0,0.74,0,0
121,3605,13,4,4912,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
121,3606,8,3,4990,1,1,1,0,1,0,0,0,procedimiento,0,0.72,0,0
121,3607,13,2,3899,2,1,0,0,0,0,0,0,inatencion,0,0.62,1,0
121,3608,12,3,3475,3,1,1,0,0,0,0,0,inatencion,1,0.51,2,0
121,3609,7,2,3333,1,0,0,0,1,0,0,0,procedimiento,0,0.7,0,0
121,3610,1,3,4464,1,1,0,0,0,0,0,0,consigna,0,0.59,1,0
121,3611,17,2,2880,1,0,0,0,1,0,0,0,procedimiento,0,0.68,0,0
121,3612,9,1,2721,1,0,0,0,1,0,0,0,procedimiento,0,0.68,0,0
121,3613,16,4,5103,1,1,1,0,1,0,0,0,procedimiento,0,0.67,0,0
121,3614,15,2,2550,1,0,0,0,1,0,0,0,procedimiento,0,0.66,0,0
121,3615,12,3,4369,1,0,0,0,1,0,0,0,procedimiento,0,0.65,0,0
121,3616,7,4,5979,1,1,0,0,0,0,0,0,conceptual,0,0.55,1,0
121,3617,11,3,3575,1,1,0,0,1,0,0,0,procedimiento,0,0.64,0,0
121,3618,9,3,4696,1,0,0,0,1,0,0,0,procedimiento,0,0.63,0,0
121,3619,10,1,2388,1,0,0,0,1,0,0,0,procedimiento,0,0.62,0,0
121,3620,6,3,4543,1,0,0,0,1,0,0,0,procedimiento,0,0.62,0,0
121,3621,10,2,2754,1,0,0,0,1,0,0,0,procedimiento,0,0.61,0,0
121,3622,4,2,3716,1,0,0,0,0,0,0,0,inatencion,0,0.5,1,0
121,3623,9,1,2637,2,0,0,0,0,0,0,1,consigna,1,0.39,2,0
121,3624,5,1,2845,1,1,1,0,1,1,0,0,procedimiento,0,0.59,0,0
121,3625,8,3,4405,1,1,0,0,1,3,0,0,procedimiento,0,0.58,0,0
121,3626,2,3,4280,1,0,0,0,1,1,0,0,procedimiento,0,0.57,0,0
121,3627,7,2,4695,1,0,0,0,1,2,0,0,procedimiento,0,0.56,0,0
121,3628,7,2,3568,1,0,0,0,1,2,0,0,procedimiento,0,0.56,0,0
121,3629,5,3,3853,1,1,0,0,1,0,0,0,procedimiento,0,0.55,0,0
121,3630,12,2,3628,1,0,0,0,1,1,0,0,procedimiento,0,0.54,0,0
122,3631,12,3,3458,1,1,0,0,0,0,0,0,consigna,0,0.64,1,0
122,3632,2,2,3322,1,0,0,0,1,0,0,0,procedimiento,0,0.74,0,0
122,3633,19,3,3368,3,1,0,0,0,0,0,0,conceptual,0,0.63,1,0
122,3634,17,2,2327,1,0,0,0,0,0,0,1,conceptual,1,0.52,2,0
122,3635,9,3,4865,1,1,1,0,0,0,0,0,aleatorio,1,0.4,3,0
122,3636,3,1,2636,2,0,0,0,0,0,0,2,aleatorio,1,0.31,4,0
122,3637,13,2,2712,1,0,0,0,1,0,0,0,procedimiento,0,0.7,0,0
122,3638,7,2,2416,1,0,0,0,0,0,0,0,consigna,0,0.59,1,0
122,3639,2,2,3532,1,0,0,0,0,0,0,0,conceptual,1,0.48,2,0
122,3640,16,2,3383,1,1,0,0,1,0,0,0,procedimiento,0,0.68,0,0
122,3641,15,3,3168,1,0,0,0,1,0,0,0,procedimiento,0,0.67,0,0
122,3642,10,1,2429,1,1,0,0,1,0,0,0,procedimiento,0,0.66,0,0
122,3643,11,1,1896,1,0,0,1,0,0,0,0,aleatorio,0,0.55,1,0
122,3644,10,2,3757,1,1,0,0,1,0,0,0,procedimiento,0,0.65,0,0
122,3645,10,2,3514,2,1,0,0,0,0,0,0,procedimiento,0,0.54,1,0
122,3646,14,2,3586,1,0,0,0,1,0,0,0,procedimiento,0,0.63,0,0
122,3647,2,3,4031,1,0,0,0,0,0,0,0,consigna,0,0.52,1,0
122,3648,7,3,4040,1,1,0,0,0,0,0,0,consigna,1,0.42,2,0
122,3649,15,3,2761,1,0,0,0,0,0,0,1,aleatorio,1,0.31,3,0
122,3650,10,4,4773,2,0,0,0,0,0,0,1,aleatorio,1,0.2,4,0
122,3651,18,2,2484,1,0,0,0,1,2,0,0,procedimiento,0,0.59,0,0
122,3652,9,2,4953,2,0,0,0,0,0,0,0,inatencion,0,0.49,1,0
122,3653,12,3,5241,1,0,0,0,0,1,0,1,conceptual,1,0.38,2,0
122,3654,5,2,4102,1,0,0,0,0,1,0,0,aleatorio,1,0.27,3,0
122,3655,6,1,2598,1,0,0,0,1,1,0,0,procedimiento,0,0.57,0,0
122,3656,5,1,3519,3,0,0,0,0,1,0,0,conceptual,0,0.46,1,0
122,3657,8,1,2781,1,1,0,0,1,3,0,0,procedimiento,0,0.55,0,0
122,3658,10,3,5678,1,1,1,0,1,1,0,0,procedimiento,0,0.54,0,0
122,3659,11,1,2918,1,0,0,0,1,1,0,0,procedimiento,0,0.54,0,0
122,3660,8,4,4244,1,0,0,0,1,0,0,0,procedimiento,0,0.53,0,0
123,3661,11,4,3952,1,1,0,0,0,1,0,0,inatencion,0,0.44,1,0
123,3662,4,4,3666,3,0,0,0,0,0,0,1,procedimiento,1,0.34,2,0
123,3663,11,2,2381,2,1,0,0,0,0,0,1,inatencion,1,0.23,3,0
123,3664,11,3,3613,3,0,0,0,0,2,0,1,inatencion,1,0.15,4,0
123,3665,6,3,2299,3,1,1,0,0,2,0,1,inatencion,1,0.15,5,0
123,3666,19,4,4128,1,0,0,0,1,4,0,0,procedimiento,0,0.52,0,0
123,3667,7,2,2868,1,0,0,0,1,3,0,0,procedimiento,0,0.51,0,0
123,3668,14,2,1905,1,1,0,1,1,2,0,0,procedimiento,0,0.51,0,0
123,3669,6,2,2988,1,0,0,0,1,2,638,0,procedimiento,1,0.5,0,0
123,3670,15,3,2191,1,0,0,0,1,3,311,0,procedimiento,1,0.49,0,0
123,3671,1,1,1419,1,0,0,1,1,0,1168,0,procedimiento,1,0.49,0,0
123,3672,2,1,1873,1,1,1,1,0,1,552,0,inatencion,1,0.38,1,0
123,3673,11,2,2052,1,0,0,0,1,1,271,0,procedimiento,1,0.48,0,0
123,3674,16,1,1611,1,1,1,1,0,0,556,0,aleatorio,1,0.37,1,0
123,3675,18,1,1663,1,0,0,1,1,2,190,0,procedimiento,1,0.47,0,0
123,3676,16,3,3045,1,0,0,0,1,0,744,0,procedimiento,1,0.46,0,0
123,3677,19,2,2027,1,0,0,0,0,3,320,0,conceptual,1,0.36,1,0
123,3678,6,4,4648,2,1,0,0,0,0,988,2,conceptual,1,0.25,2,0
123,3679,12,3,3107,3,0,0,0,0,1,123,1,inatencion,1,0.15,3,0
123,3680,15,3,2686,1,0,0,0,0,2,378,1,aleatorio,1,0.15,4,0
123,3681,13,2,1977,2,1,0,1,0,2,686,1,aleatorio,1,0.15,5,0
123,3682,13,1,1976,1,0,0,1,1,3,44,0,procedimiento,1,0.43,0,0
123,3683,10,1,1845,3,1,0,1,0,3,146,0,aleatorio,1,0.32,1,0
123,3684,16,2,3320,2,1,2,0,0,1,292,2,inatencion,1,0.22,2,0
123,3685,18,1,2431,1,0,0,0,0,2,2418,0,inatencion,1,0.15,3,0
123,3686,18,4,4102,2,0,0,0,0,1,1387,4,aleatorio,1,0.15,4,0
123,3687,19,2,3316,2,1,2,0,0,1,526,3,inatencion,1,0.15,5,0
123,3688,12,2,3205,2,0,0,0,0,3,628,3,aleatorio,1,0.15,6,0
123,3689,2,1,2324,1,0,0,0,1,1,433,0,procedimiento,1,0.39,0,0
123,3690,18,2,3451,1,1,0,0,1,2,79,0,procedimiento,1,0.39,0,0
124,3691,6,2,2487,1,0,0,0,0,0,0,0,inatencion,0,0.84,1,0
124,3692,19,1,1967,1,0,0,1,0,0,0,0,aleatorio,1,0.73,2,0
124,3693,2,2,2911,1,1,0,0,0,0,0,0,aleatorio,1,0.4,3,0
124,3694,14,2,2424,1,0,0,0,1,0,0,0,procedimiento,0,0.91,0,0
124,3695,14,2,2753,1,0,0,0,1,0,0,0,procedimiento,0,0.9,0,0
124,3696,2,2,2601,2,0,0,0,0,0,0,0,conceptual,0,0.79,1,0
124,3697,17,2,3701,1,0,0,0,1,0,0,0,procedimiento,0,0.88,0,0
124,3698,14,2,2887,1,0,0,0,0,0,0,0,procedimiento,0,0.77,1,0
124,3699,18,3,4941,1,0,0,0,0,0,0,2,conceptual,1,0.67,2,0
124,3700,16,2,3395,1,0,0,0,0,0,0,0,inatencion,1,0.4,3,0
124,3701,9,1,2645,1,0,0,0,1,0,0,0,procedimiento,0,0.85,0,0
124,3702,13,3,3131,1,1,1,0,0,0,0,0,conceptual,0,0.74,1,0
124,3703,8,3,4400,1,1,1,0,1,0,0,0,procedimiento,0,0.83,0,0
124,3704,4,3,4883,1,1,1,0,0,0,0,0,procedimiento,0,0.72,1,0
124,3705,7,2,3942,1,0,0,0,1,0,0,0,procedimiento,0,0.81,0,0
124,3706,18,4,4613,1,0,0,0,0,0,0,0,inatencion,0,0.7,1,0
124,3707,4,3,5046,1,0,0,0,1,0,0,0,procedimiento,0,0.79,0,0
124,3708,2,2,2667,2,1,0,0,0,0,0,0,procedimiento,0,0.68,1,0
124,3709,3,3,3499,1,0,0,0,0,0,0,0,inatencion,1,0.57,2,0
124,3710,12,3,4048,1,0,0,0,1,0,0,0,procedimiento,0,0.76,0,0
124,3711,19,2,3270,2,1,0,0,0,0,0,0,inatencion,0,0.65,1,0
124,3712,1,4,5206,2,0,0,0,0,0,0,0,procedimiento,1,0.54,2,0
124,3713,6,1,3105,1,0,0,0,1,0,0,0,procedimiento,0,0.73,0,0
124,3714,3,2,4146,1,0,0,0,0,0,0,0,conceptual,0,0.62,1,0
124,3715,19,3,4867,1,1,0,0,1,0,0,0,procedimiento,0,0.71,0,0
124,3716,19,3,7102,1,0,0,0,0,0,0,0,procedimiento,0,0.61,1,0
124,3717,5,3,4659,2,0,0,0,0,0,0,1,inatencion,1,0.5,2,0
124,3718,11,2,4864,2,0,0,0,0,0,0,1,inatencion,1,0.39,3,0
124,3719,7,2,3863,3,1,2,0,0,0,0,3,inatencion,1,0.28,4,0
124,3720,9,4,8059,1,1,0,0,0,0,0,2,inatencion,1,0.17,5,0
125,3721,2,2,1566,1,0,0,1,1,2,225,0,procedimiento,1,0.44,0,0
125,3722,1,4,4110,3,0,0,0,0,1,551,0,inatencion,1,0.33,1,0
125,3723,18,3,2441,1,0,0,0,1,1,102,0,procedimiento,1,0.43,0,0
125,3724,4,2,2200,2,1,0,0,0,0,1091,0,inatencion,1,0.33,1,0
125,3725,13,2,2500,1,0,0,0,0,0,77,2,inatencion,1,0.22,2,0
125,3726,3,1,1646,1,0,0,1,1,0,291,0,procedimiento,1,0.42,0,0
125,3727,11,2,2141,1,1,0,0,0,3,54,0,inatencion,1,0.31,1,0
125,3728,7,2,2472,3,0,0,0,0,1,347,1,procedimiento,1,0.21,2,0
125,3729,19,2,1705,1,1,0,1,0,3,182,0,aleatorio,1,0.15,3,0
125,3730,11,2,2085,1,0,0,0,1,1,130,0,procedimiento,1,0.4,0,0
125,3731,17,3,2702,3,1,1,0,0,2,423,1,inatencion,1,0.29,1,0
125,3732,17,1,1224,1,0,0,1,1,1,78,2,procedimiento,1,0.39,0,0
125,3733,19,2,1992,1,1,1,1,1,3,34,0,procedimiento,1,0.39,0,0
125,3734,14,1,1181,1,0,0,1,1,1,440,2,procedimiento,1,0.38,0,0
125,3735,6,2,1846,1,0,0,1,1,2,58,4,procedimiento,1,0.38,0,0
125,3736,1,4,3054,2,0,0,0,0,1,914,2,conceptual,1,0.27,1,0
125,3737,9,4,3419,3,0,0,0,0,3,566,1,consigna,1,0.17,2,0
125,3738,16,2,1819,1,1,0,1,1,2,92,2,procedimiento,1,0.36,0,0
125,3739,17,3,2660,2,0,0,0,0,3,2041,0,inatencion,1,0.26,1,0
125,3740,18,2,1600,1,1,0,1,1,1,459,0,procedimiento,1,0.35,0,0
125,3741,11,3,2226,1,1,0,0,0,3,955,1,procedimiento,1,0.25,1,0
125,3742,9,2,3739,1,0,0,0,0,3,23,1,conceptual,1,0.15,2,0
125,3743,6,3,3010,3,0,0,0,0,4,764,2,inatencion,1,0.15,3,0
125,3744,8,3,3032,2,1,0,0,0,2,53,0,inatencion,1,0.15,4,0
125,3745,6,2,2721,1,0,0,0,1,1,698,1,procedimiento,1,0.33,0,0
125,3746,15,3,4146,1,0,0,0,1,3,72,1,procedimiento,1,0.33,0,0
125,3747,14,2,2496,3,0,0,0,0,5,1210,2,inatencion,1,0.22,1,0
125,3748,9,2,3083,1,0,0,0,1,5,385,0,procedimiento,1,0.32,0,0
125,3749,11,2,2973,1,1,0,0,1,1,2198,2,procedimiento,1,0.32,0,0
125,3750,13,4,5294,1,0,0,0,1,2,584,1,procedimiento,1,0.31,0,0
126,3751,4,1,1793,3,1,0,1,0,0,0,0,aleatorio,0,0.72,1,0
126,3752,1,3,2879,1,0,0,0,1,0,0,0,procedimiento,0,0.82,0,0
126,3753,2,2,1555,3,0,0,1,0,0,0,0,aleatorio,0,0.71,1,0
126,3754,10,3,3041,3,0,0,0,0,0,0,0,consigna,1,0.6,2,0
126,3755,2,2,1595,1,1,0,1,0,0,0,0,inatencion,1,0.4,3,0
126,3756,15,2,2460,1,0,0,0,1,0,0,0,procedimiento,0,0.78,0,0
126,3757,18,2,1918,1,1,0,1,0,0,0,0,inatencion,0,0.68,1,0
126,3758,10,2,2435,3,0,0,0,0,0,0,0,procedimiento,1,0.57,2,0
126,3759,19,3,1931,2,1,2,1,0,0,0,0,aleatorio,1,0.4,3,0
126,3760,1,3,1812,3,1,0,1,0,0,0,0,inatencion,1,0.35,4,0
126,3761,16,2,1697,1,1,1,1,1,0,0,0,procedimiento,0,0.74,0,0
126,3762,15,1,1286,1,1,0,1,0,0,0,0,aleatorio,0,0.63,1,0
126,3763,3,4,3801,2,0,0,0,0,0,0,1,inatencion,1,0.53,2,0
126,3764,15,1,1229,1,0,0,1,0,0,0,0,inatencion,1,0.4,3,0
126,3765,15,4,3250,2,0,0,0,0,0,0,0,inatencion,1,0.31,4,0
126,3766,14,2,1876,1,0,0,1,1,0,0,0,procedimiento,0,0.7,0,0
126,3767,11,2,2212,1,0,0,0,1,0,0,0,procedimiento,0,0.69,0,0
126,3768,11,3,2164,1,0,0,0,1,0,0,0,procedimiento,0,0.68,0,0
126,3769,13,2,1895,2,0,0,1,0,0,0,0,inatencion,0,0.58,1,0
126,3770,6,2,2420,2,0,0,0,0,0,0,1,inatencion,1,0.47,2,0
126,3771,3,3,3035,1,0,0,0,0,0,0,1,inatencion,1,0.36,3,0
126,3772,7,3,2722,1,0,0,0,0,0,0,0,aleatorio,1,0.25,4,0
126,3773,14,2,2009,1,0,0,0,0,0,0,1,aleatorio,1,0.15,5,0
126,3774,15,4,3370,2,0,0,0,0,0,0,2,inatencion,1,0.15,6,0
126,3775,2,2,3614,2,1,2,0,0,0,0,2,inatencion,1,0.15,7,0
126,3776,11,2,2784,3,0,0,0,0,0,0,2,inatencion,1,0.15,8,0
126,3777,8,2,2125,1,1,0,0,0,0,0,0,inatencion,1,0.15,9,0
126,3778,6,1,1906,1,0,0,1,0,0,0,0,aleatorio,1,0.15,10,0
126,3779,8,3,3044,2,0,0,0,0,1,0,1,inatencion,1,0.15,11,0
126,3780,17,3,3466,1,0,0,0,1,2,0,0,procedimiento,0,0.59,0,0
127,3781,15,3,3393,1,0,0,0,0,2,0,0,inatencion,0,0.47,1,0
127,3782,6,2,1693,1,0,0,1,0,2,0,0,aleatorio,1,0.37,2,0
127,3783,4,3,2721,1,1,0,0,1,2,0,0,procedimiento,0,0.56,0,0
127,3784,18,1,1706,2,0,0,1,0,1,0,0,aleatorio,0,0.46,1,0
127,3785,3,2,1683,2,0,0,1,0,3,0,2,aleatorio,1,0.35,2,0
127,3786,18,3,3336,2,0,0,0,0,3,0,0,aleatorio,1,0.25,3,0
127,3787,12,2,1991,1,0,0,1,1,2,0,0,procedimiento,0,0.54,0,0
127,3788,5,4,3161,1,1,0,0,1,1,0,0,procedimiento,0,0.53,0,0
127,3789,10,3,2343,1,0,0,0,1,1,0,0,procedimiento,0,0.53,0,0
127,3790,9,3,2291,2,1,3,0,0,2,0,0,inatencion,0,0.42,1,0
127,3791,10,3,3403,1,0,0,0,1,0,0,0,procedimiento,0,0.52,0,0
127,3792,17,3,2311,1,1,2,0,0,2,0,0,inatencion,0,0.41,1,0
127,3793,17,1,1907,1,0,0,1,1,1,0,0,procedimiento,0,0.51,0,0
